TIME,GEO,ANIMALS,UNIT,Value,Flag and Footnotes,,,,
2012,Denmark,Live poultry excluding laying hens and broilers,Number,:,,,,,
2012,Denmark,Live poultry excluding laying hens and broilers,Head (animal),"132,239",,,,,
2012,Denmark,Laying hens,Number,:,,,,,
2012,Denmark,Laying hens,Head (animal),"910,356",,,,,
2012,Denmark,Laying hens (producing eggs for consumption),Number,:,,,,,
2012,Denmark,Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2012,Denmark,Broilers,Number,:,,,,,
2012,Denmark,Broilers,Head (animal),"295,311",,,,,
2012,Denmark,Rabbits,Number,:,,,,,
2012,Denmark,Rabbits,Head (animal),:,,,,,
2012,Denmark,Bees (hives),Number,:,,,,,
2012,Denmark,Bees (hives),Head (animal),:,,,,,
2012,Denmark,Other live animals,Number,:,,,,,
2012,Denmark,Other live animals,Head (animal),:,,,,,
2012,Germany (until 1990 former territory of the FRG),Live horses,Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),Live horses,Head (animal),:,,,,,
2012,Germany (until 1990 former territory of the FRG),Live bovine animals,Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),Live bovine animals,Head (animal),"583,843",,,,,
2012,Germany (until 1990 former territory of the FRG),Bovine animals for slaughter,Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),Bovine animals for slaughter,Head (animal),"59,586",,,,,
2012,Germany (until 1990 former territory of the FRG),Dairy cows,Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),Dairy cows,Head (animal),"133,095",,,,,
2012,Germany (until 1990 former territory of the FRG),Other bovine animals,Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),Other bovine animals,Head (animal),"391,162",,,,,
2012,Germany (until 1990 former territory of the FRG),"Live swine, domestic species",Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),"Live swine, domestic species",Head (animal),"178,015",,,,,
2012,Germany (until 1990 former territory of the FRG),"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),"Breeding sows, live weight 50 kg or over",Head (animal),:,,,,,
2012,Germany (until 1990 former territory of the FRG),Other pigs,Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),Other pigs,Head (animal),:,,,,,
2012,Germany (until 1990 former territory of the FRG),"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),"Fattening pigs, live weight 50 kg or over",Head (animal),:,,,,,
2012,Germany (until 1990 former territory of the FRG),Live sheep,Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),Live sheep,Head (animal),"237,912",,,,,
2012,Germany (until 1990 former territory of the FRG),"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),"Ewes and ewe-lambs, breeding females",Head (animal),:,,,,,
2012,Germany (until 1990 former territory of the FRG),Ewes and ewe-lambs put to the ram,Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2012,Germany (until 1990 former territory of the FRG),Other sheep,Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),Other sheep,Head (animal),:,,,,,
2012,Germany (until 1990 former territory of the FRG),Live goats,Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),Live goats,Head (animal),:,,,,,
2012,Germany (until 1990 former territory of the FRG),"Goats, breeding females",Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),"Goats, breeding females",Head (animal),:,,,,,
2012,Germany (until 1990 former territory of the FRG),Other goats,Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),Other goats,Head (animal),:,,,,,
2012,Germany (until 1990 former territory of the FRG),Live poultry,Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),Live poultry,Head (animal),:,,,,,
2012,Germany (until 1990 former territory of the FRG),Live poultry excluding laying hens and broilers,Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),Live poultry excluding laying hens and broilers,Head (animal),:,,,,,
2012,Germany (until 1990 former territory of the FRG),Laying hens,Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),Laying hens,Head (animal),:,,,,,
2012,Germany (until 1990 former territory of the FRG),Laying hens (producing eggs for consumption),Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2012,Germany (until 1990 former territory of the FRG),Broilers,Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),Broilers,Head (animal),:,,,,,
2012,Germany (until 1990 former territory of the FRG),Rabbits,Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),Rabbits,Head (animal),:,,,,,
2012,Germany (until 1990 former territory of the FRG),Bees (hives),Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),Bees (hives),Head (animal),:,,,,,
2012,Germany (until 1990 former territory of the FRG),Other live animals,Number,:,,,,,
2012,Germany (until 1990 former territory of the FRG),Other live animals,Head (animal),:,,,,,
2012,Estonia,Live horses,Number,:,,,,,
2012,Estonia,Live horses,Head (animal),"1,806",,,,,
2012,Estonia,Live bovine animals,Number,:,,,,,
2012,Estonia,Live bovine animals,Head (animal),"27,056",,,,,
2012,Estonia,Bovine animals for slaughter,Number,:,,,,,
2012,Estonia,Bovine animals for slaughter,Head (animal),"15,232",,,,,
2012,Estonia,Dairy cows,Number,:,,,,,
2012,Estonia,Dairy cows,Head (animal),"2,542",,,,,
2012,Estonia,Other bovine animals,Number,:,,,,,
2012,Estonia,Other bovine animals,Head (animal),"9,282",,,,,
2012,Estonia,"Live swine, domestic species",Number,:,,,,,
2012,Estonia,"Live swine, domestic species",Head (animal),871,,,,,
2012,Estonia,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2012,Estonia,"Breeding sows, live weight 50 kg or over",Head (animal),191,,,,,
2012,Estonia,Other pigs,Number,:,,,,,
2012,Estonia,Other pigs,Head (animal),20,,,,,
2012,Estonia,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2012,Estonia,"Fattening pigs, live weight 50 kg or over",Head (animal),660,,,,,
2012,Estonia,Live sheep,Number,:,,,,,
2012,Estonia,Live sheep,Head (animal),"35,437",,,,,
2012,Estonia,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2012,Estonia,"Ewes and ewe-lambs, breeding females",Head (animal),:,,,,,
2012,Estonia,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2012,Estonia,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2012,Estonia,Other sheep,Number,:,,,,,
2012,Estonia,Other sheep,Head (animal),:,,,,,
2012,Estonia,Live goats,Number,:,,,,,
2012,Estonia,Live goats,Head (animal),732,,,,,
2012,Estonia,"Goats, breeding females",Number,:,,,,,
2012,Estonia,"Goats, breeding females",Head (animal),:,,,,,
2012,Estonia,Other goats,Number,:,,,,,
2012,Estonia,Other goats,Head (animal),:,,,,,
2012,Estonia,Live poultry,Number,:,,,,,
2012,Estonia,Live poultry,Head (animal),"19,387",,,,,
2012,Estonia,Live poultry excluding laying hens and broilers,Number,:,,,,,
2012,Estonia,Live poultry excluding laying hens and broilers,Head (animal),:,,,,,
2012,Estonia,Laying hens,Number,:,,,,,
2012,Estonia,Laying hens,Head (animal),"16,191",,,,,
2012,Estonia,Laying hens (producing eggs for consumption),Number,:,,,,,
2012,Estonia,Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2012,Estonia,Broilers,Number,:,,,,,
2012,Estonia,Broilers,Head (animal),:,,,,,
2012,Estonia,Rabbits,Number,:,,,,,
2012,Estonia,Rabbits,Head (animal),:,,,,,
2012,Estonia,Bees (hives),Number,917,,,,,
2012,Estonia,Bees (hives),Head (animal),:,,,,,
2012,Estonia,Other live animals,Number,:,,,,,
2012,Estonia,Other live animals,Head (animal),:,,,,,
2012,Ireland,Live horses,Number,:,,,,,
2012,Ireland,Live horses,Head (animal),542,,,,,
2012,Ireland,Live bovine animals,Number,:,,,,,
2012,Ireland,Live bovine animals,Head (animal),"35,093",,,,,
2012,Ireland,Bovine animals for slaughter,Number,:,,,,,
2012,Ireland,Bovine animals for slaughter,Head (animal),"6,558",,,,,
2012,Ireland,Dairy cows,Number,:,,,,,
2012,Ireland,Dairy cows,Head (animal),"1,737",,,,,
2012,Ireland,Other bovine animals,Number,:,,,,,
2012,Ireland,Other bovine animals,Head (animal),"26,798",,,,,
2012,Ireland,"Live swine, domestic species",Number,:,,,,,
2012,Ireland,"Live swine, domestic species",Head (animal),895,,,,,
2012,Ireland,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2012,Ireland,"Breeding sows, live weight 50 kg or over",Head (animal),117,,,,,
2012,Ireland,Other pigs,Number,:,,,,,
2012,Ireland,Other pigs,Head (animal),145,,,,,
2012,Ireland,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2012,Ireland,"Fattening pigs, live weight 50 kg or over",Head (animal),633,,,,,
2012,Ireland,Live sheep,Number,:,,,,,
2012,Ireland,Live sheep,Head (animal),"38,952",,,,,
2012,Ireland,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2012,Ireland,"Ewes and ewe-lambs, breeding females",Head (animal),"25,546",,,,,
2012,Ireland,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2012,Ireland,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2012,Ireland,Other sheep,Number,:,,,,,
2012,Ireland,Other sheep,Head (animal),"13,406",,,,,
2012,Ireland,Live goats,Number,:,,,,,
2012,Ireland,Live goats,Head (animal),634,,,,,
2012,Ireland,"Goats, breeding females",Number,:,,,,,
2012,Ireland,"Goats, breeding females",Head (animal),427,,,,,
2012,Ireland,Other goats,Number,:,,,,,
2012,Ireland,Other goats,Head (animal),207,,,,,
2012,Ireland,Live poultry,Number,:,,,,,
2012,Ireland,Live poultry,Head (animal),"84,084",,,,,
2012,Ireland,Live poultry excluding laying hens and broilers,Number,:,,,,,
2012,Ireland,Live poultry excluding laying hens and broilers,Head (animal),:,,,,,
2012,Ireland,Laying hens,Number,:,,,,,
2012,Ireland,Laying hens,Head (animal),:,,,,,
2012,Ireland,Laying hens (producing eggs for consumption),Number,:,,,,,
2012,Ireland,Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2012,Ireland,Broilers,Number,:,,,,,
2012,Ireland,Broilers,Head (animal),:,,,,,
2012,Ireland,Rabbits,Number,:,,,,,
2012,Ireland,Rabbits,Head (animal),:,,,,,
2012,Ireland,Bees (hives),Number,58,,,,,
2012,Ireland,Bees (hives),Head (animal),:,,,,,
2012,Ireland,Other live animals,Number,:,,,,,
2012,Ireland,Other live animals,Head (animal),:,,,,,
2012,Greece,Live horses,Number,:,,,,,
2012,Greece,Live horses,Head (animal),:,,,,,
2012,Greece,Live bovine animals,Number,:,,,,,
2012,Greece,Live bovine animals,Head (animal),"66,846",,,,,
2012,Greece,Bovine animals for slaughter,Number,:,,,,,
2012,Greece,Bovine animals for slaughter,Head (animal),"18,216",,,,,
2012,Greece,Dairy cows,Number,:,,,,,
2012,Greece,Dairy cows,Head (animal),"3,790",,,,,
2012,Greece,Other bovine animals,Number,:,,,,,
2012,Greece,Other bovine animals,Head (animal),"44,840",,,,,
2012,Greece,"Live swine, domestic species",Number,:,,,,,
2012,Greece,"Live swine, domestic species",Head (animal),"6,292",,,,,
2012,Greece,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2012,Greece,"Breeding sows, live weight 50 kg or over",Head (animal),"1,933",,,,,
2012,Greece,Other pigs,Number,:,,,,,
2012,Greece,Other pigs,Head (animal),"2,467",,,,,
2012,Greece,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2012,Greece,"Fattening pigs, live weight 50 kg or over",Head (animal),"1,892",,,,,
2012,Greece,Live sheep,Number,:,,,,,
2012,Greece,Live sheep,Head (animal),"593,609",,,,,
2012,Greece,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2012,Greece,"Ewes and ewe-lambs, breeding females",Head (animal),:,,,,,
2012,Greece,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2012,Greece,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2012,Greece,Other sheep,Number,:,,,,,
2012,Greece,Other sheep,Head (animal),:,,,,,
2012,Greece,Live goats,Number,:,,,,,
2012,Greece,Live goats,Head (animal),"349,789",,,,,
2012,Greece,"Goats, breeding females",Number,:,,,,,
2012,Greece,"Goats, breeding females",Head (animal),:,,,,,
2012,Greece,Other goats,Number,:,,,,,
2012,Greece,Other goats,Head (animal),:,,,,,
2012,Greece,Live poultry,Number,:,,,,,
2012,Greece,Live poultry,Head (animal),:,,,,,
2012,Greece,Live poultry excluding laying hens and broilers,Number,:,,,,,
2012,Greece,Live poultry excluding laying hens and broilers,Head (animal),:,,,,,
2012,Greece,Laying hens,Number,:,,,,,
2012,Greece,Laying hens,Head (animal),:,,,,,
2012,Greece,Laying hens (producing eggs for consumption),Number,:,,,,,
2012,Greece,Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2012,Greece,Broilers,Number,:,,,,,
2012,Greece,Broilers,Head (animal),:,,,,,
2012,Greece,Rabbits,Number,:,,,,,
2012,Greece,Rabbits,Head (animal),:,,,,,
2012,Greece,Bees (hives),Number,:,,,,,
2012,Greece,Bees (hives),Head (animal),:,,,,,
2012,Greece,Other live animals,Number,:,,,,,
2012,Greece,Other live animals,Head (animal),:,,,,,
2012,Spain,Live horses,Number,:,,,,,
2012,Spain,Live horses,Head (animal),"2,689",,,,,
2012,Spain,Live bovine animals,Number,:,,,,,
2012,Spain,Live bovine animals,Head (animal),"164,736",,,,,
2012,Spain,Bovine animals for slaughter,Number,:,,,,,
2012,Spain,Bovine animals for slaughter,Head (animal),"143,068",,,,,
2012,Spain,Dairy cows,Number,:,,,,,
2012,Spain,Dairy cows,Head (animal),"4,310",,,,,
2012,Spain,Other bovine animals,Number,:,,,,,
2012,Spain,Other bovine animals,Head (animal),"17,358",,,,,
2012,Spain,"Live swine, domestic species",Number,:,,,,,
2012,Spain,"Live swine, domestic species",Head (animal),"7,600",,,,,
2012,Spain,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2012,Spain,"Breeding sows, live weight 50 kg or over",Head (animal),"1,427",,,,,
2012,Spain,Other pigs,Number,:,,,,,
2012,Spain,Other pigs,Head (animal),29,,,,,
2012,Spain,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2012,Spain,"Fattening pigs, live weight 50 kg or over",Head (animal),"6,144",,,,,
2012,Spain,Live sheep,Number,:,,,,,
2012,Spain,Live sheep,Head (animal),"506,228",,,,,
2012,Spain,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2012,Spain,"Ewes and ewe-lambs, breeding females",Head (animal),"481,116",,,,,
2012,Spain,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2012,Spain,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2012,Spain,Other sheep,Number,:,,,,,
2012,Spain,Other sheep,Head (animal),"25,112",,,,,
2012,Spain,Live goats,Number,:,,,,,
2012,Spain,Live goats,Head (animal),"55,995",,,,,
2012,Spain,"Goats, breeding females",Number,:,,,,,
2012,Spain,"Goats, breeding females",Head (animal),"36,510",,,,,
2012,Spain,Other goats,Number,:,,,,,
2012,Spain,Other goats,Head (animal),"19,485",,,,,
2012,Spain,Live poultry,Number,:,,,,,
2012,Spain,Live poultry,Head (animal),"197,522",,,,,
2012,Spain,Live poultry excluding laying hens and broilers,Number,:,,,,,
2012,Spain,Live poultry excluding laying hens and broilers,Head (animal),"1,477",,,,,
2012,Spain,Laying hens,Number,:,,,,,
2012,Spain,Laying hens,Head (animal),"124,229",,,,,
2012,Spain,Laying hens (producing eggs for consumption),Number,:,,,,,
2012,Spain,Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2012,Spain,Broilers,Number,:,,,,,
2012,Spain,Broilers,Head (animal),"71,806",,,,,
2012,Spain,Rabbits,Number,:,,,,,
2012,Spain,Rabbits,Head (animal),0,,,,,
2012,Spain,Bees (hives),Number,"50,823",,,,,
2012,Spain,Bees (hives),Head (animal),:,,,,,
2012,Spain,Other live animals,Number,:,,,,,
2012,Spain,Other live animals,Head (animal),0,,,,,
2012,France,Live horses,Number,:,,,,,
2012,France,Live horses,Head (animal),"2,131",,,,,
2012,France,Live bovine animals,Number,:,,,,,
2012,France,Live bovine animals,Head (animal),"445,245",,,,,
2012,France,Bovine animals for slaughter,Number,:,,,,,
2012,France,Bovine animals for slaughter,Head (animal),"117,694",,,,,
2012,France,Dairy cows,Number,:,,,,,
2012,France,Dairy cows,Head (animal),"95,429",,,,,
2012,France,Other bovine animals,Number,:,,,,,
2012,France,Other bovine animals,Head (animal),"232,122",,,,,
2012,France,"Live swine, domestic species",Number,:,,,,,
2012,France,"Live swine, domestic species",Head (animal),"184,086",,,,,
2012,France,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2012,France,"Breeding sows, live weight 50 kg or over",Head (animal),"7,321",,,,,
2012,France,Other pigs,Number,:,,,,,
2012,France,Other pigs,Head (animal),"69,850",,,,,
2012,France,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2012,France,"Fattening pigs, live weight 50 kg or over",Head (animal),"106,915",,,,,
2012,France,Live sheep,Number,:,,,,,
2012,France,Live sheep,Head (animal),"393,197",,,,,
2012,France,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2012,France,"Ewes and ewe-lambs, breeding females",Head (animal),"190,539",,,,,
2012,France,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2012,France,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2012,France,Other sheep,Number,:,,,,,
2012,France,Other sheep,Head (animal),"202,658",,,,,
2012,France,Live goats,Number,:,,,,,
2012,France,Live goats,Head (animal),"60,819",,,,,
2012,France,"Goats, breeding females",Number,:,,,,,
2012,France,"Goats, breeding females",Head (animal),"39,236",,,,,
2012,France,Other goats,Number,:,,,,,
2012,France,Other goats,Head (animal),"21,583",,,,,
2012,France,Live poultry,Number,:,,,,,
2012,France,Live poultry,Head (animal),"11,586,402",,,,,
2012,France,Live poultry excluding laying hens and broilers,Number,:,,,,,
2012,France,Live poultry excluding laying hens and broilers,Head (animal),:,,,,,
2012,France,Laying hens,Number,:,,,,,
2012,France,Laying hens,Head (animal),"3,356,877",,,,,
2012,France,Laying hens (producing eggs for consumption),Number,:,,,,,
2012,France,Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2012,France,Broilers,Number,:,,,,,
2012,France,Broilers,Head (animal),"7,879,959",,,,,
2012,France,Rabbits,Number,:,,,,,
2012,France,Rabbits,Head (animal),"4,070",,,,,
2012,France,Bees (hives),Number,734,,,,,
2012,France,Bees (hives),Head (animal),:,,,,,
2012,France,Other live animals,Number,:,,,,,
2012,France,Other live animals,Head (animal),:,,,,,
2012,Croatia,Live horses,Number,:,,,,,
2012,Croatia,Live horses,Head (animal),507,,,,,
2012,Croatia,Live bovine animals,Number,:,,,,,
2012,Croatia,Live bovine animals,Head (animal),:,,,,,
2012,Croatia,Bovine animals for slaughter,Number,:,,,,,
2012,Croatia,Bovine animals for slaughter,Head (animal),"2,791",,,,,
